Round,Cohort,Age,Cage,Mouse_ID,earPunch,Sex,Trial,cFOS,Time_Void1,Time_Void2,Latency,Sac_time,cFOS_time,Weight,Date,Time,Exp,Start,End,trialDur,arenaSize,arenaColor,60m_voids,75m_voids,90m_voids,Fecal,fileName,TrueZero,Chewed,PhotoShop,CSV
2,9,Young,89,89_4,4,F,6,Y,7:02:00 PM,,01:11,7:32:00 PM,30,21.9,6/5/2024,dark,DT,5:51:00 PM,7:19:00 PM,01:28,"8"" x 10""",White,,,,3,20240605_17.51_C9_89_4_F_VSA.tiff,,,,20240605_17.51_C9_89_4_F_VSA.csv
2,9,Young,89,89_5,5,F,1,,,,,,,,5/9/2024,dark,TR,6:15:00 PM,7:45:00 PM,01:30,"8"" x 10""",White,,,,7,20240509_18.15_C9_089_05_F_VSA.tiff,,,,20240509_18.15_C9_089_05_F_VSA.csv
2,9,Young,89,89_5,5,F,3,,,,,,,,5/10/2024,dark,NB,6:04:00 PM,7:34:00 PM,01:30,"8"" x 10""",White,,,,9,20240510_18.04_C9_089_05_F_VSA.tiff,,,,20240510_18.04_C9_089_05_F_VSA.csv
2,9,Young,89,89_5,5,F,2,,,,,,,,5/10/2024,light,TR,6:11:00 AM,7:41:00 AM,01:30,"8"" x 10""",White,,,,15,20240510_06.11_C9_089_05_F_VSA.tiff,,,,20240510_06.11_C9_089_05_F_VSA.csv
2,9,Young,89,89_5,5,F,4,,,,,,,,5/12/2024,dark,NB,6:15:00 PM,7:45:00 PM,01:30,"8"" x 10""",White,,,,8,20240512_18.15_C9_089_05_F_VSA.tiff,,,,20240512_18.15_C9_089_05_F_VSA.csv
2,9,Young,89,89_5,5,F,5,,,,,,,,5/15/2024,light,TR,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,13,20240515_06.05_C9_089_05_F_VSA.tiff,,,,20240515_06.05_C9_089_05_F_VSA.csv
2,9,Young,89,89_5,5,F,6,Y,6:49:00 PM,,00:59,7:19:00 PM,30,22.7,6/5/2024,dark,DT,5:50:00 PM,7:04:00 PM,01:14,"8"" x 10""",White,,,,3,20240605_17.50_C9_89_05_F_VSA.tiff,,,,20240605_17.50_C9_89_05_F_VSA.csv
2,9,Old,90,90_0,0,M,1,,,,,,,,5/12/2024,dark,NB,6:15:00 PM,7:45:00 PM,01:30,"8"" x 10""",White,,,,9,20240512_18.15_C9_090_00_M_VSA.tiff,,,,20240512_18.15_C9_090_00_M_VSA.csv
2,9,Old,90,90_0,0,M,3,,,,,,,,5/14/2024,dark,NB,5:58:00 PM,7:28:00 PM,01:30,"8"" x 10""",White,,,,8,20240514_17.58_C9_090_00_M_VSA.tiff,,,,20240514_17.58_C9_090_00_M_VSA.csv
2,9,Old,90,90_0,0,M,2,,,,,,,,5/14/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,17,20240514_06.08_C9_090_00_M_VSA.tiff,,,,20240514_06.08_C9_090_00_M_VSA.csv
2,9,Old,90,90_0,0,M,4,,,,,,,,5/15/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,14,20240515_06.08_C9_090_00_M_VSA.tiff,,,,20240515_06.08_C9_090_00_M_VSA.csv
2,9,Old,90,90_0,0,M,5,Y,7:47:00 PM,,01:56,8:17:00 PM,30,31.8,6/3/2024,dark,DT,5:51:00 PM,8:02:00 PM,02:11,"8"" x 10""",White,,,,17,20240603_17.51_C9_90_0_M_VSA.tiff,,,,20240603_17.51_C9_90_0_M_VSA.csv
2,9,Old,90,90_1,1,M,1,,,,,,,,5/12/2024,dark,NB,6:16:00 PM,7:46:00 PM,01:30,"8"" x 10""",White,,,,16,20240512_18.16_C9_090_01_M_VSA.tiff,,,,20240512_18.16_C9_090_01_M_VSA.csv
2,9,Old,90,90_1,1,M,3,,,,,,,,5/14/2024,dark,NB,5:58:00 PM,7:28:00 PM,01:30,"8"" x 10""",White,,,,10,20240514_17.58_C9_090_01_M_VSA.tiff,,,,20240514_17.58_C9_090_01_M_VSA.csv
2,9,Old,90,90_1,1,M,2,,,,,,,,5/14/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,17,20240514_06.08_C9_090_01_M_VSA.tiff,,,,20240514_06.08_C9_090_01_M_VSA.csv
2,9,Old,90,90_1,1,M,4,,,,,,,,5/15/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,12,20240515_06.08_C9_090_01_M_VSA.tiff,,,,20240515_06.08_C9_090_01_M_VSA.csv
2,9,Old,90,90_1,1,M,5,Y,8:00:00 AM,,01:58,8:30:00 AM,30,32.3,6/4/2024,light,DT,6:02:00 AM,8:15:00 AM,02:13,"8"" x 10""",White,,,,23,20240604_06.02_C9_90_1_M_VSA.tiff,,,,20240604_06.02_C9_90_1_M_VSA.csv
2,9,Old,90,90_2,2,M,1,,,,,,,,5/12/2024,dark,NB,6:17:00 PM,7:47:00 PM,01:30,"8"" x 10""",White,,,,7,20240512_18.17_C9_090_02_M_VSA.tiff,,,,20240512_18.17_C9_090_02_M_VSA.csv
2,9,Old,90,90_2,2,M,3,,,,,,,,5/14/2024,dark,NB,5:58:00 PM,7:28:00 PM,01:30,"8"" x 10""",White,,,,8,20240514_17.58_C9_090_02_M_VSA.tiff,,,,20240514_17.58_C9_090_02_M_VSA.csv
2,9,Old,90,90_2,2,M,2,,,,,,,,5/14/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,12,20240514_06.08_C9_090_02_M_VSA.tiff,,,,20240514_06.08_C9_090_02_M_VSA.csv
2,9,Old,90,90_2,2,M,4,,,,,,,,5/15/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,22,20240515_06.08_C9_090_02_M_VSA.tiff,,,,20240515_06.08_C9_090_02_M_VSA.csv
2,9,Old,90,90_2,2,M,5,Y,6:26:00 AM,,00:24,6:56:00 AM,30,33.6,6/4/2024,light,DT,6:02:00 AM,6:41:00 AM,00:39,"8"" x 10""",White,,,,13,20240604_06.02_C9_90_2_M_VSA.tiff,,,,20240604_06.02_C9_90_2_M_VSA.csv
2,10,Old,91,91_0,0,M,2,,,,,,,,5/13/2024,dark,DT,5:55:00 PM,7:55:00 PM,02:00,"8"" x 10""",White,,,,26,20240513_17.55_C10_091_00_M_VSA.tiff,,,,20240513_17.55_C10_091_00_M_VSA.csv
2,10,Old,91,91_0,0,M,1,,,,,,,,5/13/2024,light,TR,6:45:00 AM,8:15:00 AM,01:30,"8"" x 10""",White,,,,21,20240513_06.45_C10_091_00_M_VSA.tiff,,,,20240513_06.45_C10_091_00_M_VSA.csv
2,10,Old,91,91_0,0,M,3,,,,,,,,5/15/2024,dark,DT,5:58:00 PM,7:28:00 PM,01:30,"8"" x 10""",White,,,,19,20240515_17.58_C10_091_0_M_VSA.tiff,,,Y,20240515_17.58_C10_091_0_M_VSA_ps.csv
2,10,Old,91,91_0,0,M,5,Y,7:16:00 PM,,01:10,7:45:00 PM,29,33.5,5/16/2024,dark,DT,6:06:00 PM,7:31:00 PM,01:25,"8"" x 10""",White,,,,23,20240516_18.06_C10_091_0_M_VSA.tiff,,,,20240516_18.06_C10_091_0_M_VSA.csv
2,10,Old,91,91_0,0,M,4,,,,,,,,5/16/2024,light,DT,6:21:00 AM,7:51:00 AM,01:30,"8"" x 10""",White,,,,31,20240516_06.21_C10_091_0_M_VSA.tiff,,,,20240516_06.21_C10_091_0_M_VSA.csv
2,10,Old,91,91_1,1,M,2,,,,,,,,5/13/2024,dark,DT,5:55:00 PM,7:55:00 PM,02:00,"8"" x 10""",White,,,,18,20240513_17.55_C10_091_01_M_VSA.tiff,,,,20240513_17.55_C10_091_01_M_VSA.csv
2,10,Old,91,91_1,1,M,1,,,,,,,,5/13/2024,light,TR,6:45:00 AM,8:15:00 AM,01:30,"8"" x 10""",White,,,,21,20240513_06.45_C10_091_01_M_VSA.tiff,,,,20240513_06.45_C10_091_01_M_VSA.csv
2,10,Old,91,91_1,1,M,3,,,,,,,,5/15/2024,dark,DT,5:59:00 PM,7:29:00 PM,01:30,"8"" x 10""",White,,,,10,20240515_17.59_C10_091_1_M_VSA.tiff,Y,,,
2,10,Old,91,91_1,1,M,4,,,,,,,,5/16/2024,light,DT,6:22:00 AM,7:52:00 AM,01:30,"8"" x 10""",White,,,,19,20240515_06.22_C10_091_1_M_VSA.tiff,,,,20240515_06.22_C10_091_1_M_VSA.csv
2,10,Old,91,91_1,1,M,5,Y,7:16:00 PM,,01:20,7:46:00 PM,30,35.2,6/2/2024,dark,DT,5:56:00 PM,7:31:00 PM,01:35,"8"" x 10""",White,,,,10,20240602_17.56_C10_91_1_M_VSA.tiff,,,,20240602_17.56_C10_91_1_M_VSA.csv
2,10,Old,91,91_2,2,M,2,,,,,,,,5/13/2024,dark,DT,5:55:00 PM,7:55:00 PM,02:00,"8"" x 10""",White,,,,12,20240513_17.55_C10_091_02_M_VSA.tiff,Y,,,
2,10,Old,91,91_2,2,M,1,,,,,,,,5/13/2024,light,TR,6:45:00 AM,8:15:00 AM,01:30,"8"" x 10""",White,,,,12,20240513_06.45_C10_091_02_M_VSA.tiff,,,,20240513_06.45_C10_091_02_M_VSA.csv
2,10,Old,91,91_2,2,M,3,,,,,,,,5/15/2024,dark,DT,5:59:00 PM,7:29:00 PM,01:30,"8"" x 10""",White,,,,13,20240515_17.59_C10_091_2_M_VSA.tiff,,,,20240515_17.59_C10_091_2_M_VSA.csv
2,10,Old,91,91_2,2,M,4,,,,,,,,5/16/2024,light,DT,6:22:00 AM,7:52:00 AM,01:30,"8"" x 10""",White,,,,23,20240516_06.22_C10_091_2_M_VSA.tiff,,,,20240516_06.22_C10_091_2_M_VSA.csv
2,10,Old,91,91_2,2,M,5,Y,7:20:00 PM,,01:24,7:50:00 PM,30,31.5,6/2/2024,dark,DT,5:56:00 PM,7:35:00 PM,01:39,"8"" x 10""",White,,,,13,20240602_17.56_C10_91_2_M_VSA.tiff,,,,20240602_17.56_C10_91_2_M_VSA.csv
2,10,Old,92,92_3,3,M,1,,,,,,,,5/13/2024,dark,DT,5:57:00 PM,7:57:00 PM,02:00,"8"" x 10""",White,,,,11,20240513_17.57_C10_092_03_M_VSA.tiff,Y,,,
2,10,Old,92,92_3,3,M,3,,,,,,,,5/16/2024,dark,DT,6:04:00 PM,7:34:00 PM,01:30,"8"" x 10""",Black,,,,6,20240516_18.04_C10_092_3_M_VSA.tiff,Y,,,
2,10,Old,92,92_3,3,M,2,,,,,,,,5/16/2024,light,DT,6:24:00 AM,7:54:00 AM,01:30,"8"" x 10""",White,,,,13,20240516_06.24_C10_092_3_M_VSA.tiff,,,,20240516_06.24_C10_092_3_M_VSA.csv
2,10,Old,92,92_3,3,M,4,,,,,,,,5/17/2024,light,DT,5:59:00 AM,7:29:00 AM,01:30,"8"" x 10""",Black,,,,15,20240517_05.59_C10_092_4_M_VSA.tiff,,,,20240517_05.59_C10_092_4_M_VSA.csv
2,10,Old,92,92_3,3,M,5,Y,6:04:00 AM,,00:08,6:34:00 AM,30,43.7,6/3/2024,light,DT,5:56:00 AM,6:19:00 AM,00:23,"8"" x 10""",White,,,,8,20240603_05.56_C10_92_3_M_VSA.tiff,,,,20240603_05.56_C10_92_3_M_VSA.csv
2,10,Old,92,92_4,4,M,1,,,,,,,,5/13/2024,dark,DT,5:57:00 PM,7:57:00 PM,02:00,"8"" x 10""",White,,,,15,20240513_17.57_C10_092_04_M_VSA.tiff,,,,20240513_17.57_C10_092_04_M_VSA.csv
2,10,Old,92,92_4,4,M,3,,,,,,,,5/16/2024,dark,DT,6:04:00 PM,7:34:00 PM,01:30,"8"" x 10""",White,,,,11,20240516_18.04_C10_092_4_M_VSA.tiff,Y,,,
2,10,Old,92,92_4,4,M,2,,,,,,,,5/16/2024,light,DT,6:23:00 AM,7:53:00 AM,01:30,"8"" x 10""",White,,,,23,20240516_06.23_C10_092_4_M_VSA.tiff,,,,20240516_06.23_C10_092_4_M_VSA.csv
2,10,Old,92,92_4,4,M,4,,,,,,,,5/17/2024,light,DT,5:59:00 AM,7:29:00 AM,01:30,"8"" x 10""",White,,,,29,20240517_05.59_C10_092_4_M_VSA.tiff,,,,20240517_05.59_C10_092_4_M_VSA.csv
2,10,Old,92,92_4,4,M,5,Y,7:04:00 AM,,01:08,7:34:00 AM,30,36.7,6/3/2024,light,DT,5:56:00 AM,7:19:00 AM,01:23,"8"" x 10""",White,,,,24,20240603_05.56_C10_92_4_M_VSA.tiff,,,,20240603_05.56_C10_92_4_M_VSA.csv
2,10,Old,92,92_5,5,M,1,,,,,,,,5/13/2024,dark,DT,5:57:00 PM,7:57:00 PM,02:00,"8"" x 10""",White,,,,10,20240513_17.57_C10_092_05_M_VSA.tiff,,,,20240513_17.57_C10_092_05_M_VSA.csv
2,10,Old,92,92_5,5,M,3,,,,,,,,5/16/2024,dark,DT,6:04:00 PM,7:34:00 PM,01:30,"8"" x 10""",White,,,,9,20240516_18.04_C10_092_5_M_VSA.tiff,,,,20240516_18.04_C10_092_5_M_VSA.csv
2,10,Old,92,92_5,5,M,2,,,,,,,,5/16/2024,light,DT,6:24:00 AM,7:54:00 AM,01:30,"8"" x 10""",White,,,,17,20240516_06.24_C10_092_5_M_VSA.tiff,,,,20240516_06.24_C10_092_5_M_VSA.csv
2,10,Old,92,92_5,5,M,4,,,,,,,,5/17/2024,light,DT,5:58:00 AM,7:28:00 AM,01:30,"8"" x 10""",White,,,,19,20240517_05.58_C10_092_5_M_VSA.tiff,,,,20240517_05.58_C10_092_5_M_VSA.csv
2,10,Old,92,92_5,5,M,5,Y,7:11:00 PM,,01:14,7:41:00 PM,30,39.2,6/2/2024,dark,DT,5:57:00 PM,7:26:00 PM,01:29,"8"" x 10""",White,,,,12,20240602_17.57_C10_92_05_M_VSA.tiff,,,,20240602_17.57_C10_92_05_M_VSA.csv
2,10,Old,93,93_0,0,F,1,,,,,,,,5/16/2024,dark,DT,6:02:00 PM,7:32:00 PM,01:30,"8"" x 10""",White,,,,9,20240516_18.02_C10_093_0_F_VSA.tiff,,,,20240516_18.02_C10_093_0_F_VSA.csv
2,10,Old,93,93_0,0,F,2,,,,,,,,5/17/2024,light,DT,6:02:00 AM,7:34:00 AM,01:32,"8"" x 10""",White,,,,10,20240517_06.02_C10_093_0_F_VSA.tiff,,,,20240517_06.02_C10_093_0_F_VSA.csv
2,10,Old,93,93_0,0,F,4,,,,,,,,5/19/2024,dark,NB,6:00:00 PM,7:30:00 PM,01:30,"8"" x 10""",White,,,,8,20240519_18.00_C10_93_0_F_VSA.tiff,,,,20240519_18.00_C10_93_0_F_VSA.csv
2,10,Old,93,93_0,0,F,3,,,,,,,,5/19/2024,light,NB,7:18:00 AM,8:48:00 AM,01:30,"8"" x 10""",White,,,,19,20240519_07.18_C10_93_0_F_VSA.tiff,,,,20240519_07.18_C10_93_0_F_VSA.csv
2,10,Old,93,93_0,0,F,5,Y,7:30:00 PM,,01:34,8:00:00 PM,30,29.8,6/4/2024,dark,DT,5:56:00 PM,7:45:00 PM,01:49,"8"" x 10""",White,,,,4,20240604_17.56_C10_93_0_F_VSA.tiff,,,,20240604_17.56_C10_93_0_F_VSA.csv
2,10,Old,93,93_1,1,F,1,,,,,,,,5/16/2024,dark,DT,7:41:00 PM,9:11:00 PM,01:30,"8"" x 10""",White,,,,2,20240516_19.41_C10_093_1_F_VSA.tiff,,,,20240516_19.41_C10_093_1_F_VSA.csv
2,10,Old,93,93_1,1,F,2,,,,,,,,5/17/2024,light,DT,7:04:00 AM,8:34:00 AM,01:30,"8"" x 10""",White,,,,19,20240517_07.04_C10_93_1_F_VSA.tiff,,,,20240517_07.04_C10_93_1_F_VSA.csv
2,10,Old,93,93_1,1,F,4,,,,,,,,5/19/2024,dark,NB,6:00:00 PM,7:30:00 PM,01:30,"8"" x 10""",White,,,,8,20240519_18.00_C10_93_1_F_VSA.tiff,Y,,,
2,10,Old,93,93_1,1,F,3,,,,,,,,5/19/2024,light,NB,7:18:00 AM,8:48:00 AM,01:30,"8"" x 10""",White,,,,15,20240519_07.18_C10_93_1_F_VSA.tiff,,,,20240519_07.18_C10_93_1_F_VSA.csv
2,10,Old,93,93_1,1,F,5,Y,6:21:00 AM,,00:14,6:51:00 AM,30,34.1,6/5/2024,light,DT,6:07:00 AM,6:36:00 AM,00:29,"8"" x 10""",White,,,,11,20240605_06.24_C10_93_1_F_VSA.tiff,,,,20240605_06.24_C10_93_1_F_VSA.csv
2,10,Old,93,93_2,2,F,1,,,,,,,,5/16/2024,dark,DT,7:35:00 PM,9:05:00 PM,01:30,"8"" x 10""",White,,,,7,20240516_19.35_C10_093_2_F_VSA.tiff,,,,20240516_19.35_C10_093_2_F_VSA.csv
2,10,Old,93,93_2,2,F,2,,,,,,,,5/17/2024,light,DT,6:02:00 AM,7:34:00 AM,01:32,"8"" x 10""",White,,,,15,20240517_06.02_C10_93_2_F_VSA.tiff,,,,20240517_06.02_C10_93_2_F_VSA.csv
2,10,Old,93,93_2,2,F,4,,,,,,,,5/19/2024,dark,NB,6:00:00 PM,7:30:00 PM,01:30,"8"" x 10""",White,,,,5,20240519_18.00_C10_93_2_F_VSA.tiff,Y,,,
2,10,Old,93,93_2,2,F,3,,,,,,,,5/19/2024,light,NB,7:18:00 AM,8:48:00 AM,01:30,"8"" x 10""",White,,,,7,20240519_07.18_C10_93_2_F_VSA.tiff,,,,20240519_07.18_C10_93_2_F_VSA.csv
2,10,Old,93,93_2,2,F,5,Y,7:45:00 AM,,01:38,8:15:00 AM,30,31.5,6/5/2024,light,DT,6:07:00 AM,8:00:00 AM,01:53,"8"" x 10""",White,,,,15,20240605_06.07_C10_93_2_F_VSA.tiff,,,,20240605_06.07_C10_93_2_F_VSA.csv
2,11,Old,1253,1342,1342,F,2,,,,,,,,5/19/2024,dark,NB,5:59:00 PM,7:29:00 PM,01:30,"8"" x 10""",White,,,,11,20240519_17.59_C11_1253_1342_F_VSA.tiff,,,,20240519_17.59_C11_1253_1342_F_VSA.csv
2,11,Old,1253,1342,1342,F,1,,,,,,,,5/19/2024,light,NB,7:15:00 AM,8:45:00 AM,01:30,"8"" x 10""",White,,,,25,20240519_07.15_C11_1253_1342_F_VSA.tiff,,,,20240519_07.15_C11_1253_1342_F_VSA.csv
2,11,Old,1253,1342,1342,F,4,,,,,,,,5/20/2024,dark,DT,5:55:00 PM,7:25:00 PM,01:30,"8"" x 10""",White,,,,6,20240520_17.55_C11_1253_1342_F_VSA.tiff,,,Y,20240520_17.55_C11_1253_1342_F_VSA_ps.csv
2,11,Old,1253,1342,1342,F,3,,,,,,,,5/20/2024,light,TR,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,28,20240520_06.05_C11_1253_1342_F_VSA.tiff,,,,20240520_06.05_C11_1253_1342_F_VSA.csv
2,11,Old,1253,1342,1342,F,5,Y,6:57:00 PM,,01:02,7:27:00 PM,30,33.7,6/4/2024,dark,DT,5:55:00 PM,7:12:00 PM,01:17,"8"" x 10""",White,,,,9,20240604_17.55_C11_1253_1342_F_VSA.tiff,,,,20240604_17.55_C11_1253_1342_F_VSA.csv
2,11,Old,1253,1343,1343,F,2,,,,,,,,5/19/2024,dark,NB,5:59:00 PM,7:29:00 PM,01:30,"8"" x 10""",White,,,,9,20240519_17.59_C11_1253_1343_F_VSA.tiff,,,,20240519_17.59_C11_1253_1343_F_VSA.csv
2,11,Old,1253,1343,1343,F,1,,,,,,,,5/19/2024,light,NB,7:15:00 AM,8:45:00 AM,01:30,"8"" x 10""",White,,,,21,20240519_07.15_C11_1253_1343_F_VSA.tiff,,,,20240519_07.15_C11_1253_1343_F_VSA.csv
2,11,Old,1253,1343,1343,F,4,,,,,,,,5/20/2024,dark,DT,5:55:00 PM,7:25:00 PM,01:30,"8"" x 10""",White,,,,8,20240520_17.55_C11_1253_1343_F_VSA.tiff,,,,20240520_17.55_C11_1253_1343_F_VSA.csv
2,11,Old,1253,1343,1343,F,3,,,,,,,,5/20/2024,light,TR,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,21,20240520_06.05_C11_1253_1343_F_VSA.tiff,,,,20240520_06.05_C11_1253_1343_F_VSA.csv
2,11,Old,1253,1343,1343,F,5,Y,7:15:00 PM,,01:20,7:45:00 PM,30,28.3,6/4/2024,dark,DT,5:55:00 PM,7:30:00 PM,01:35,"8"" x 10""",White,,,,9,20240604_17.55_C11_1253_1343_F_VSA.tiff,,,,20240604_17.55_C11_1253_1343_F_VSA.csv
2,11,Old,1253,1344,1344,F,2,,,,,,,,5/19/2024,dark,NB,5:59:00 PM,7:29:00 PM,01:30,"8"" x 10""",White,,,,10,20240519_17.59_C11_1253_1344_F_VSA.tiff,Y,,,
2,11,Old,1253,1344,1344,F,1,,,,,,,,5/19/2024,light,NB,7:15:00 AM,8:45:00 AM,01:30,"8"" x 10""",White,,,,13,20240519_07.15_C11_1253_1344_F_VSA.tiff,,,,20240519_07.15_C11_1253_1344_F_VSA.csv
2,11,Old,1253,1344,1344,F,4,,,,,,,,5/20/2024,dark,DT,5:55:00 PM,7:25:00 PM,01:30,"8"" x 10""",White,,,,8,20240520_17.55_C11_1253_1344_F_VSA.tiff,Y,,,
2,11,Old,1253,1344,1344,F,3,,,,,,,,5/20/2024,light,TR,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,15,20240520_06.05_C11_1253_1344_F_VSA.tiff,,,,20240520_06.05_C11_1253_1344_F_VSA.csv
2,11,Old,1253,1344,1344,F,5,Y,,,,8:25:00 AM,,,6/5/2024,light,DT,6:07:00 AM,8:15:00 AM,02:08,"8"" x 10""",White,,,,24,20240605_06.07_C11_1253_1344_F_VSA.tiff,Y,,,
2,11,Old,94,94_3,3,F,1,Y,7:47:00 PM,,01:38,8:18:00 PM,31,27.2,5/16/2024,dark,DT,6:09:00 PM,8:02:00 PM,01:53,"8"" x 10""",White,,,,12,20240516_06.09_C11_94_3_F_VSA.tiff,,,,20240516_06.09_C11_94_3_F_VSA.csv
2,11,Old,94,94_4,4,F,1,Y,7:03:00 AM,,00:57,7:33:00 AM,30,28.2,5/17/2024,light,DT,6:06:00 AM,7:18:00 AM,01:12,"8"" x 10""",White,,,,7,20240517_06.06_C11_094_4_F_VSA.tiff,,,,20240517_06.06_C11_094_4_F_VSA.csv
2,11,Old,94,94_5,5,F,1,Y,7:48:00 PM,,01:40,8:19:00 PM,31,26.1,5/16/2024,dark,DT,6:08:00 PM,8:03:00 PM,01:55,"8"" x 10""",White,,,,17,20240516_18.08_C11_094_5_F_VSA.tiff,,,,20240516_18.08_C11_094_5_F_VSA.csv
2,11,Old,95,95_0,0,M,1,Y,,,,8:56:00 PM,,33.1,5/16/2024,dark,DT,6:08:00 PM,8:44:00 PM,02:36,"8"" x 10""",White,,,,18,20240516_18.08_C11_095_9_M_VSA.tiff,,,,20240516_18.08_C11_095_9_M_VSA.csv
2,11,Old,95,95_1,1,M,1,Y,6:51:00 AM,,00:46,7:21:00 AM,30,30.9,5/17/2024,light,DT,6:05:00 AM,7:08:00 AM,01:03,"8"" x 10""",White,,,,13,20240517_06.05_C11_095_1_M_VSA.tiff,,,,20240517_06.05_C11_095_1_M_VSA.csv
2,11,Old,95,95_2,2,M,1,Y,6:46:00 AM,,00:42,7:16:00 AM,30,33.6,5/17/2024,light,DT,6:04:00 AM,7:01:00 AM,00:57,"8"" x 10""",White,,,,15,20240517_06.04_C11_095_2_M_VSA.tiff,,,,20240517_06.04_C11_095_2_M_VSA.csv
2,12,Young,2158,3256,3256,F,1,,,,,,,20.0,4/8/2024,light,TR,11:18:00 AM,11:40:00 AM,00:22,,shoe box,,,,1,20240408_11.18_2158_3256_F_R_PBS.tiff,,,,20240408_11.18_2158_3256_F_R_PBS.csv
2,12,Young,2158,3256,3256,F,2,,,,,,,20.9,4/22/2024,light,TR,10:59:00 AM,11:19:00 AM,00:20,,shoe box,,,,1,20240422_10.59_2158_3256_F_R_PBS.tiff,,,,20240422_10.59_2158_3256_F_R_PBS.csv
2,12,Young,2158,3256,3256,F,4,,,,,,,,5/28/2024,dark,DT,5:28:00 PM,6:58:00 PM,01:30,"8"" x 10""",White,,,,27,20240528_17.28_C12_2158_3256_F_VSA.tiff,,,,20240528_17.28_C12_2158_3256_F_VSA.csv
2,12,Young,2158,3256,3256,F,3,,,,,,,,5/28/2024,light,NB,7:39:00 AM,9:10:00 AM,01:31,"8"" x 10""",White,,,,10,20240528_07.39_C12_2158_3256_F_VSA.tiff,,,,20240528_07.39_C12_2158_3256_F_VSA.csv
2,12,Young,2158,3256,3256,F,6,,,,,,,,5/29/2024,dark,DT,5:12:00 PM,6:55:00 PM,01:43,"8"" x 10""",White,,,,12,20240529_17.12_C12_2158_3256_F_VSA.tiff,,,,20240529_17.12_C12_2158_3256_F_VSA.csv
2,12,Young,2158,3256,3256,F,5,,,,,,,,5/29/2024,light,TR,6:05:00 AM,7:35:00 AM,01:30,"8"" x 10""",White,,,,27,20240529_06.05_C12_2158_3256_F_VSA.tiff,,,,20240529_06.05_C12_2158_3256_F_VSA.csv
2,12,Young,2158,3256,3256,F,7,Y,6:17:00 PM,,00:27,6:47:00 PM,30,20.7,6/5/2024,dark,DT,5:50:00 PM,6:32:00 PM,00:42,"8"" x 10""",White,,,,7,20240605_17.50_C12_2158_3256_F_VSA.tiff,,,Y,20240605_17.50_C12_2158_3256_F_VSA_ps.csv
2,12,Young,2159,3257,3257,F,1,,,,,,,19.0,4/8/2024,light,TR,11:48:00 AM,12:10:00 PM,00:22,,shoe box,,,,0,20240408_11.48_2159_3257_F_L_PBS.tiff,Y,,,
2,12,Young,2159,3257,3257,F,2,,,,,,,18.9,4/22/2024,light,TR,11:24:00 AM,11:44:00 AM,00:20,,shoe box,,,,0,20240422_11.24_2159_3257_F_L_PBS.tiff,,,,20240422_11.24_2159_3257_F_L_PBS.csv
2,12,Young,2159,3257,3257,F,3,,,,,,,20.0,4/30/2024,light,TR,10:57:00 AM,11:17:00 AM,00:20,,shoe box,,,,0,20240430_10.57_2159_3257_F_L_noStim.tiff,Y,,,
2,12,Young,2159,3257,3257,F,5,,,,,,,,5/28/2024,dark,DT,5:30:00 PM,7:00:00 PM,01:30,"8"" x 10""",White,,,,5,20240528_17.30_C12_2159_3257_F_VSA.tiff,,,,20240528_17.30_C12_2159_3257_F_VSA.csv
2,12,Young,2159,3257,3257,F,4,,,,,,,,5/28/2024,light,NB,7:42:00 AM,9:10:00 AM,01:28,"8"" x 10""",White,,,,23,20240528_07.42_C12_2159_3257_F_VSA.tiff,,,,20240528_07.42_C12_2159_3257_F_VSA.csv
2,12,Young,2159,3257,3257,F,7,,,,,,,,5/29/2024,dark,DT,5:13:00 PM,6:55:00 PM,01:42,"8"" x 10""",White,,,,5,20240529_17.13_C12_2159_3257_F_VSA.tiff,,,,20240529_17.13_C12_2159_3257_F_VSA.csv
2,12,Young,2159,3257,3257,F,6,,,,,,,,5/29/2024,light,TR,6:08:00 AM,7:38:00 AM,01:30,"8"" x 10""",White,,,,20,20240529_06.08_C12_2159_3257_F_VSA.tiff,,,,20240529_06.08_C12_2159_3257_F_VSA.csv
2,12,Young,2159,3257,3257,F,8,Y,6:27:00 AM,,00:24,6:57:00 AM,30,21.0,6/6/2024,light,DT,6:03:00 AM,6:42:00 AM,00:39,"8"" x 10""",White,,,,8,20240606_06.03_C12_2159_3257_F_VSA.tiff,,,,20240606_06.03_C12_2159_3257_F_VSA.csv
2,12,Young,2158,3258,3258,F,1,,,,,,,20.3,4/8/2024,light,TR,11:18:00 AM,11:40:00 AM,00:22,,shoe box,,,,2,20240408_11.18_2158_3258_F_L_PBS.tiff,Y,,,
