Round,Cohort,Age,Cage,Sex,numMice,Time,endDate,endTime,trialDur,cageType,Trial,segment,trialNum,trialType,fileName,TrueZero,Chewed,PhotoShop,CSV
2,10,Old,93,F,3,dark,5/9/2024,6:00:00 AM,12,latrine,05082024_93,D1,5,Ctrl,20240509_06.00_C10_93_F_latrine.tiff,,Y,Y,20240509_06.00_C10_93_F_latrine_ps.csv
2,10,Old,93,F,3,light,5/9/2024,6:00:00 PM,12,home,05082024_93,L2,5,Ctrl,20240509_18.00_C10_93_F_home.tiff,,Y,Y,20240509_18.00_C10_93_F_home_ps.csv
2,10,Old,93,F,3,light,5/9/2024,6:00:00 PM,12,latrine,05082024_93,L2,5,Ctrl,20240509_18.00_C10_93_F_latrine.tiff,,,,20240509_18.00_C10_93_F_latrine.csv
2,10,Old,93,F,3,dark,5/10/2024,6:00:00 AM,12,home,05082024_93,D2,6,Ctrl,20240510_06.00_C10_93_F_home.tiff,,,,20240510_06.00_C10_93_F_home.csv
2,10,Old,93,F,3,dark,5/10/2024,6:00:00 AM,12,latrine,05082024_93,D2,6,Ctrl,20240510_06.00_C10_93_F_latrine.tiff,,Y,Y,20240510_06.00_C10_93_F_latrine_ps.csv
2,10,Old,93,F,3,light,5/10/2024,6:00:00 PM,12,home,05082024_93,L3,6,Ctrl,20240510_18.00_C10_93_F_home.tiff,,Y,Y,20240510_18.00_C10_93_F_home_ps.csv
2,10,Old,93,F,3,light,5/10/2024,6:00:00 PM,12,latrine,05082024_93,L3,6,Ctrl,20240510_18.00_C10_93_F_latrine.tiff,,Y,Y,20240510_18.00_C10_93_F_latrine_ps.csv
2,11,Old,94,F,3,dark,5/13/2024,6:00:00 AM,12,latrine,,,1,Accl,20240513_06.00_C11_94_F_latrine.tiff,,,,20240513_06.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,light,5/13/2024,6:00:00 PM,12,latrine,,,1,Accl,20240513_18.00_C11_94_F_latrine.tiff,,,,20240513_18.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,dark,5/14/2024,6:00:00 AM,12,latrine,,,2,Accl,20240514_06.00_C11_94_F_latrine.tiff,,,,20240514_06.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,light,5/14/2024,6:00:00 PM,12,latrine,,,2,Accl,20240514_18.00_C11_94_F_latrine.tiff,,,,20240514_18.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,dark,5/15/2024,6:00:00 AM,12,latrine,05142024_94,D1,3,Record,20240515_06.00_C11_94_F_latrine.tiff,,,,20240515_06.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,light,5/15/2024,6:00:00 PM,12,latrine,05142024_94,L2,3,Record,20240515_18.00_C11_94_F_latrine.tiff,,,,20240515_18.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,dark,5/16/2024,6:00:00 AM,12,latrine,05142024_94,D2,4,Record,20240516_06.00_C11_94_F_latrine.tiff,,Y,,20240516_06.00_C11_94_F_latrine.csv
2,11,Old,94,F,3,light,5/16/2024,6:00:00 PM,12,latrine,05142024_94,L3,4,Record,20240516_18.00_C11_94_F_latrine.tiff,,,,20240516_18.00_C11_94_F_latrine.csv
2,11,Old,95,M,3,dark,5/13/2024,6:00:00 AM,12,latrine,,,5,Accl,20240513_06.00_C11_95_M_latrine.tiff,,Y,Y,20240513_06.00_C11_95_M_latrine_ps.csv
2,11,Old,95,M,3,light,5/13/2024,6:00:00 PM,12,latrine,,,5,Accl,20240513_18.00_C11_95_M_latrine.tiff,,,,20240513_18.00_C11_95_M_latrine.csv
2,11,Old,95,M,3,dark,5/14/2024,6:00:00 AM,12,latrine,,,5,Accl,20240514_06.00_C11_95_M_latrine.tiff,,,,20240514_06.00_C11_95_M_latrine.csv
2,11,Old,95,M,3,light,5/14/2024,6:00:00 PM,12,latrine,,,5,Accl,20240514_18.00_C11_95_M_latrine.tiff,,,,20240514_18.00_C11_95_M_latrine.csv
2,11,Old,95,M,3,dark,5/15/2024,6:00:00 AM,12,latrine,05142024_95,D1,6,Record,20240515_06.00_C11_95_M_latrine.tiff,,,,20240515_06.00_C11_95_M_latrine.csv
2,11,Old,95,M,3,light,5/15/2024,6:00:00 PM,12,latrine,05142024_95,L2,6,Record,20240515_18.00_C11_95_M_latrine.tiff,,Y,,20240515_18.00_C11_95_M_latrine.csv
2,11,Old,95,M,3,dark,5/16/2024,6:00:00 AM,12,latrine,05142024_95,D2,6,Record,20240516_06.00_C11_95_M_latrine.tiff,,Y,Y,20240516_06.00_C11_95_M_latrine_ps.csv
2,11,Old,1253,F,3,dark,5/13/2024,6:00:00 AM,12,latrine,,,1,Accl,20240513_06.00_C11_1253_F_latrine.tiff,Y,,,
2,11,Old,1253,F,3,light,5/13/2024,6:00:00 PM,12,latrine,,,1,Accl,20240513_18.00_C11_1253_F_latrine.tiff,Y,,,
2,11,Old,1253,F,3,dark,5/14/2024,6:00:00 AM,12,latrine,,,2,Accl,20240514_06.00_C11_1253_F_latrine.tiff,,Y,,20240514_06.00_C11_1253_F_latrine.csv
2,11,Old,1253,F,3,light,5/14/2024,6:00:00 PM,12,latrine,,,2,Accl,20240514_18.00_C11_1253_F_latrine.tiff,Y,,,
2,11,Old,1253,F,3,dark,5/15/2024,6:00:00 AM,12,latrine,05142024_1253,D1,3,Record,20240515_06.00_C11_1253_F_latrine.tiff,,Y,Y,20240515_06.00_C11_1253_F_latrine_ps.csv
2,11,Old,1253,F,3,light,5/15/2024,6:00:00 PM,12,latrine,05142024_1253,L2,3,Record,20240515_18.00_C11_1253_F_latrine.tiff,,,,20240515_18.00_C11_1253_F_latrine.csv
2,11,Old,1253,F,3,dark,5/16/2024,6:00:00 AM,12,latrine,05142024_1253,D2,4,Record,20240516_06.00_C11_1253_F_latrine.tiff,,Y,Y,20240516_06.00_C11_1253_F_latrine_ps.csv
2,11,Old,1253,F,3,light,5/16/2024,6:00:00 PM,12,latrine,05142024_1253,L3,4,Record,20240516_18.00_C11_1253_F_latrine.tiff,,Y,Y,20240516_18.00_C11_1253_F_latrine_ps.csv
2,11,Old,1253,F,3,dark,5/17/2024,6:00:00 AM,12,home,05162024_1253,D1,5,Ctrl,20240517_06.00_C11_1253_F_home.tiff,,Y,Y,20240517_06.00_C11_1253_F_home_ps.csv
2,11,Old,1253,F,3,dark,5/17/2024,6:00:00 AM,12,latrine,05162024_1253,D1,5,Ctrl,20240517_06.00_C11_1253_F_latrine.tiff,,Y,Y,20240517_06.00_C11_1253_F_latrine_ps.csv
2,11,Old,1253,F,3,light,5/17/2024,6:00:00 PM,12,home,05162024_1253,L2,5,Ctrl,20240517_18.00_C11_1253_F_home.tiff,,Y,Y,20240517_18.00_C11_1253_F_home_ps.csv
2,11,Old,1253,F,3,light,5/17/2024,6:00:00 PM,12,latrine,05162024_1253,L2,5,Ctrl,20240517_18.00_C11_1253_F_latrine.tiff,,,,20240517_18.00_C11_1253_F_latrine.csv
2,11,Old,1253,F,3,dark,5/18/2024,6:00:00 AM,12,home,05162024_1253,D2,6,Ctrl,20240518_06.00_C11_1253_F_home.tiff,,Y,,20240518_06.00_C11_1253_F_home.csv
2,11,Old,1253,F,3,dark,5/18/2024,6:00:00 AM,12,latrine,05162024_1253,D2,6,Ctrl,20240518_06.00_C11_1253_F_latrine.tiff,,Y,Y,20240518_06.00_C11_1253_F_latrine_ps.csv
2,11,Old,1253,F,3,light,5/18/2024,6:00:00 PM,12,home,05162024_1253,L3,6,Ctrl,20240518_18.00_C11_1253_F_home.tiff,,Y,Y,20240518_18.00_C11_1253_F_home_ps.csv
2,11,Old,1253,F,3,light,5/18/2024,6:00:00 PM,12,latrine,05162024_1253,L3,6,Ctrl,20240518_18.00_C11_1253_F_latrine.tiff,,,,20240518_18.00_C11_1253_F_latrine.csv
2,12,Young,2158,F,3,dark,5/18/2024,6:00:00 AM,12,latrine,,,1,Accl,20240518_06.00_C12_2158_F_latrine.tiff,Y,,,
2,12,Young,2158,F,3,light,5/18/2024,6:00:00 PM,12,latrine,,,1,Accl,20240518_18.00_C12_2158_F_latrine.tiff,Y,,,
2,12,Young,2158,F,3,dark,5/19/2024,6:00:00 AM,12,latrine,,,2,Accl,20240519_06.00_C12_2158_F_latrine.tiff,,Y,Y,20240519_06.00_C12_2158_F_latrine_ps.csv
2,12,Young,2158,F,3,light,5/19/2024,6:00:00 PM,12,latrine,,,2,Accl,20240519_18.00_C12_2158_F_latrine.tiff,Y,,,
2,12,Young,2158,F,3,dark,5/20/2024,6:00:00 AM,12,latrine,05192024_2158,D1,3,Record,20240520_06.00_C12_2158_F_latrine.tiff,,Y,Y,20240520_06.00_C12_2158_F_latrine_ps.csv
2,12,Young,2158,F,3,light,5/20/2024,6:00:00 PM,12,latrine,05192024_2158,L2,3,Record,20240520_18.00_C12_2158_F_latrine.tiff,Y,,,
2,12,Young,2158,F,3,dark,5/21/2024,6:00:00 AM,12,latrine,05192024_2158,D2,4,Record,20240521_06.00_C12_2158_F_latrine.tiff,Y,Y,,20240521_06.00_C12_2158_F_latrine.csv
2,12,Young,2158,F,3,light,5/21/2024,6:00:00 PM,12,latrine,05192024_2158,L3,4,Record,20240521_18.00_C12_2158_F_latrine.tiff,,,,20240521_18.00_C12_2158_F_latrine.csv
2,12,Young,2158,F,3,dark,5/22/2024,6:00:00 AM,12,home,05212024_2158,D1,5,Ctrl,20240522_06.00_C12_2158_F_home.tiff,,Y,Y,20240522_06.00_C12_2158_F_home_ps.csv
2,12,Young,2158,F,3,dark,5/22/2024,6:00:00 AM,12,latrine,05212024_2158,D1,5,Ctrl,20240522_06.00_C12_2158_F_latrine.tiff,,Y,Y,20240522_06.00_C12_2158_F_latrine_ps.csv
2,12,Young,2158,F,3,light,5/22/2024,6:00:00 PM,12,home,05212024_2158,L2,5,Ctrl,20240522_18.00_C12_2158_F_home.tiff,,Y,Y,20240522_18.00_C12_2158_F_home_ps.csv
2,12,Young,2158,F,3,light,5/22/2024,6:00:00 PM,12,latrine,05212024_2158,L2,5,Ctrl,20240522_18.00_C12_2158_F_latrine.tiff,,,,20240522_18.00_C12_2158_F_latrine.csv
2,12,Young,2158,F,3,dark,5/23/2024,6:00:00 AM,12,home,05212024_2158,D2,6,Ctrl,20240523_06.00_C12_2158_F_home.tiff,,Y,Y,20240523_06.00_C12_2158_F_home_ps.csv
2,12,Young,2158,F,3,dark,5/23/2024,6:00:00 AM,12,latrine,05212024_2158,D2,6,Ctrl,20240523_06.00_C12_2158_F_latrine.tiff,,Y,,20240523_06.00_C12_2158_F_latrine.csv
2,12,Young,2158,F,3,light,5/23/2024,6:00:00 PM,12,home,05212024_2158,L3,6,Ctrl,20240523_18.00_C12_2158_F_home.tiff,,Y,Y,20240523_18.00_C12_2158_F_home_ps.csv
2,12,Young,2158,F,3,light,5/23/2024,6:00:00 PM,12,latrine,05212024_2158,L3,6,Ctrl,20240523_18.00_C12_2158_F_latrine.tiff,,Y,,20240523_18.00_C12_2158_F_latrine.csv
2,12,Young,2159,F,3,dark,5/18/2024,6:00:00 AM,12,latrine,,,1,Accl,20240518_06.00_C12_2159_F_latrine.tiff,Y,,,
2,12,Young,2159,F,3,light,5/18/2024,6:00:00 PM,12,latrine,,,1,Accl,20240518_18.00_C12_2159_F_latrine.tiff,Y,,,
2,12,Young,2159,F,3,dark,5/19/2024,6:00:00 AM,12,latrine,,,2,Accl,20240519_06.00_C12_2159_F_latrine.tiff,Y,,,
2,12,Young,2159,F,3,light,5/19/2024,6:00:00 PM,12,latrine,,,2,Accl,20240519_18.00_C12_2159_F_latrine.tiff,Y,,,
2,12,Young,2159,F,3,dark,5/20/2024,6:00:00 AM,12,latrine,05192024_2159,D1,3,Record,20240520_06.00_C12_2159_F_latrine.tiff,,Y,Y,20240520_06.00_C12_2159_F_latrine_ps.csv
2,12,Young,2159,F,3,light,5/20/2024,6:00:00 PM,12,latrine,05192024_2159,L2,3,Record,20240520_18.00_C12_2159_F_latrine.tiff,Y,,,
2,12,Young,2159,F,3,dark,5/21/2024,6:00:00 AM,12,latrine,05192024_2159,D2,4,Record,20240521_06.00_C12_2159_F_latrine.tiff,,Y,Y,20240521_06.00_C12_2159_F_latrine_ps.csv
2,12,Young,2159,F,3,light,5/21/2024,6:00:00 PM,12,latrine,05192024_2159,L3,4,Record,20240521_18.00_C12_2159_F_latrine.tiff,Y,,,
2,12,Young,2159,F,3,dark,5/22/2024,6:00:00 AM,12,home,05212024_2159,D1,5,Ctrl,20240522_06.00_C12_2159_F_home.tiff,,Y,Y,20240522_06.00_C12_2159_F_home_ps.csv
2,12,Young,2159,F,3,dark,5/22/2024,6:00:00 AM,12,latrine,05212024_2159,D1,5,Ctrl,20240522_06.00_C12_2159_F_latrine.tiff,,Y,Y,20240522_06.00_C12_2159_F_latrine_ps.csv
2,12,Young,2159,F,3,light,5/22/2024,6:00:00 PM,12,home,05212024_2159,L2,5,Ctrl,20240522_18.00_C12_2159_F_home.tiff,,Y,Y,20240522_18.00_C12_2159_F_home_ps.csv
2,12,Young,2159,F,3,light,5/22/2024,6:00:00 PM,12,latrine,05212024_2159,L2,5,Ctrl,20240522_18.00_C12_2159_F_latrine.tiff,,Y,,20240522_18.00_C12_2159_F_latrine.csv
2,12,Young,2159,F,3,dark,5/23/2024,6:00:00 AM,12,home,05212024_2159,D2,6,Ctrl,20240523_06.00_C12_2159_F_home.tiff,,Y,Y,20240523_06.00_C12_2159_F_home_ps.csv
2,12,Young,2159,F,3,dark,5/23/2024,6:00:00 AM,12,latrine,05212024_2159,D2,6,Ctrl,20240523_06.00_C12_2159_F_latrine.tiff,,Y,,20240523_06.00_C12_2159_F_latrine.csv
2,12,Young,2159,F,3,light,5/23/2024,6:00:00 PM,12,home,05212024_2159,L3,6,Ctrl,20240523_18.00_C12_2159_F_home.tiff,,Y,Y,20240523_18.00_C12_2159_F_home_ps.csv
2,12,Young,2159,F,3,light,5/23/2024,6:00:00 PM,12,latrine,05212024_2159,L3,6,Ctrl,20240523_18.00_C12_2159_F_latrine.tiff,,Y,Y,20240523_18.00_C12_2159_F_latrine_ps.csv
2,12,Young,2160,M,3,dark,5/18/2024,6:00:00 AM,12,latrine,,,1,Accl,20240518_06.00_C12_2160_M_latrine.tiff,,,,20240518_06.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,light,5/18/2024,6:00:00 PM,12,latrine,,,1,Accl,20240518_18.00_C12_2160_M_latrine.tiff,,,,20240518_18.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,dark,5/19/2024,6:00:00 AM,12,latrine,,,2,Accl,20240519_06.00_C12_2160_M_latrine.tiff,,,,20240519_06.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,light,5/19/2024,6:00:00 PM,12,latrine,,,2,Accl,20240519_18.00_C12_2160_M_latrine.tiff,,,,20240519_18.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,dark,5/20/2024,6:00:00 AM,12,latrine,05192024_2160,D1,3,Record,20240520_06.00_C12_2160_M_latrine.tiff,,,,20240520_06.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,light,5/20/2024,6:00:00 PM,12,latrine,05192024_2160,L2,3,Record,20240520_18.00_C12_2160_M_latrine.tiff,,,,20240520_18.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,dark,5/21/2024,6:00:00 AM,12,latrine,05192024_2160,D2,4,Record,20240521_06.00_C12_2160_M_latrine.tiff,,,,20240521_06.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,light,5/21/2024,6:00:00 PM,12,latrine,05192024_2160,L3,4,Record,20240521_18.00_C12_2160_M_latrine.tiff,,,,20240521_18.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,dark,5/22/2024,6:00:00 AM,12,home,05212024_2160,D1,5,Ctrl,20240522_06.00_C12_2160_M_home.tiff,,Y,Y,20240522_06.00_C12_2160_M_home_ps.csv
2,12,Young,2160,M,3,dark,5/22/2024,6:00:00 AM,12,latrine,05212024_2160,D1,5,Ctrl,20240522_06.00_C12_2160_M_latrine.tiff,,Y,Y,20240522_06.00_C12_2160_M_latrine_ps.csv
2,12,Young,2160,M,3,light,5/22/2024,6:00:00 PM,12,home,05212024_2160,L2,5,Ctrl,20240522_18.00_C12_2160_M_home.tiff,,,,20240522_18.00_C12_2160_M_home.csv
2,12,Young,2160,M,3,light,5/22/2024,6:00:00 PM,12,latrine,05212024_2160,L2,5,Ctrl,20240522_18.00_C12_2160_M_latrine.tiff,,,,20240522_18.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,dark,5/23/2024,6:00:00 AM,12,home,05212024_2160,D2,6,Ctrl,20240523_06.00_C12_2160_M_home.tiff,,Y,Y,20240523_06.00_C12_2160_M_home_ps.csv
2,12,Young,2160,M,3,dark,5/23/2024,6:00:00 AM,12,latrine,05212024_2160,D2,6,Ctrl,20240523_06.00_C12_2160_M_latrine.tiff,,Y,,20240523_06.00_C12_2160_M_latrine.csv
2,12,Young,2160,M,3,light,5/23/2024,6:00:00 PM,12,home,05212024_2160,L3,6,Ctrl,20240523_18.00_C12_2160_M_home.tiff,,,Y,20240523_18.00_C12_2160_M_home_ps.csv
2,12,Young,2160,M,3,light,5/23/2024,6:00:00 PM,12,latrine,05212024_2160,L3,6,Ctrl,20240523_18.00_C12_2160_M_latrine.tiff,,,,20240523_18.00_C12_2160_M_latrine.csv
2,12,Young,2161,M,3,dark,5/18/2024,6:00:00 AM,12,latrine,,,1,Accl,20240518_06.00_C12_2161_M_latrine.tiff,,,,20240518_06.00_C12_2161_M_latrine.csv
2,12,Young,2161,M,3,light,5/18/2024,6:00:00 PM,12,latrine,,,1,Accl,20240518_18.00_C12_2161_M_latrine.tiff,,,,20240518_18.00_C12_2161_M_latrine.csv
2,12,Young,2161,M,3,dark,5/19/2024,6:00:00 AM,12,latrine,,,2,Accl,20240519_06.00_C12_2161_M_latrine.tiff,,Y,Y,20240519_06.00_C12_2161_M_latrine_ps.csv
2,12,Young,2161,M,3,light,5/19/2024,6:00:00 PM,12,latrine,,,2,Accl,20240519_18.00_C12_2161_M_latrine.tiff,,,,20240519_18.00_C12_2161_M_latrine.csv
2,12,Young,2161,M,3,dark,5/20/2024,6:00:00 AM,12,latrine,05192024_2161,D1,3,Record,20240520_06.00_C12_2161_M_latrine.tiff,,Y,Y,20240520_06.00_C12_2161_M_latrine_ps.csv
2,12,Young,2161,M,3,light,5/20/2024,6:00:00 PM,12,latrine,05192024_2161,L2,3,Record,20240520_18.00_C12_2161_M_latrine.tiff,Y,,,
2,12,Young,2161,M,3,dark,5/21/2024,6:00:00 AM,12,latrine,05192024_2161,D2,4,Record,20240521_06.00_C12_2161_M_latrine.tiff,,Y,Y,20240521_06.00_C12_2161_M_latrine_ps.csv
2,12,Young,2161,M,3,light,5/21/2024,6:00:00 PM,12,latrine,05192024_2161,L3,4,Record,20240521_18.00_C12_2161_M_latrine.tiff,,,,20240521_18.00_C12_2161_M_latrine.csv
2,12,Young,2161,M,3,dark,5/22/2024,6:00:00 AM,12,home,05212024_2161,D1,5,Ctrl,20240522_06.00_C12_2161_M_home.tiff,,Y,Y,20240522_06.00_C12_2161_M_home_ps.csv
2,12,Young,2161,M,3,dark,5/22/2024,6:00:00 AM,12,latrine,05212024_2161,D1,5,Ctrl,20240522_06.00_C12_2161_M_latrine.tiff,,Y,,20240522_06.00_C12_2161_M_latrine.csv
2,12,Young,2161,M,3,light,5/22/2024,6:00:00 PM,12,home,05212024_2161,L2,5,Ctrl,20240522_18.00_C12_2161_M_home.tiff,,Y,Y,20240522_18.00_C12_2161_M_home_ps.csv
2,12,Young,2161,M,3,light,5/22/2024,6:00:00 PM,12,latrine,05212024_2161,L2,5,Ctrl,20240522_18.00_C12_2161_M_latrine.tiff,,,,20240522_18.00_C12_2161_M_latrine.csv
2,12,Young,2161,M,3,dark,5/23/2024,6:00:00 AM,12,home,05212024_2161,D2,6,Ctrl,20240523_06.00_C12_2161_M_home.tiff,,Y,Y,20240523_06.00_C12_2161_M_home_ps.csv
2,12,Young,2161,M,3,dark,5/23/2024,6:00:00 AM,12,latrine,05212024_2161,D2,6,Ctrl,20240523_06.00_C12_2161_M_latrine.tiff,,Y,Y,20240523_06.00_C12_2161_M_latrine_ps.csv
2,12,Young,2161,M,3,light,5/23/2024,6:00:00 PM,12,home,05212024_2161,L3,6,Ctrl,20240523_18.00_C12_2161_M_home.tiff,,Y,Y,20240523_18.00_C12_2161_M_home_ps.csv
2,12,Young,2161,M,3,light,5/23/2024,6:00:00 PM,12,latrine,05212024_2161,L3,6,Ctrl,20240523_18.00_C12_2161_M_latrine.tiff,,,,20240523_18.00_C12_2161_M_latrine.csv
